Game Code,Drive Number,Team Code,Start Period,Start Clock,Start Spot,Start Reason,End Period,End Clock,End Spot,End Reason,Plays,Yards,Time Of Possession,Red Zone Attempt
0498025320231021,26,498,4,794,72,PUNT,4,716,33,FIELD GOAL,5,39,78,0
0498025320231021,27,253,4,716,75,KICKOFF,4,574,67,PUNT,5,8,142,0
0498025320231021,28,498,4,574,81,PUNT,4,502,74,PUNT,3,7,72,0
0498025320231021,29,253,4,502,80,PUNT,4,418,71,FUMBLE,3,9,84,0
0498025320231021,30,498,4,418,20,FUMBLE,4,412,0,TOUCHDOWN,1,20,6,1
0498025320231021,31,253,4,398,90,KICKOFF,4,149,22,INTERCEPTION,8,68,249,0
0498025320231021,32,498,4,149,89,INTERCEPTION,4,113,90,INTERCEPTION,2,-1,36,0
0498025320231021,33,498,4,105,88,KICKOFF,4,44,78,DOWNS,7,10,61,0
0498025320231021,34,253,4,44,22,DOWNS,4,0,23,END OF HALF,1,-1,44,0
0428031220231021,1,312,1,900,75,KICKOFF,1,635,5,FIELD GOAL,11,70,265,1
0428031220231021,2,428,1,629,82,KICKOFF,1,562,83,PUNT,3,-1,67,0
0428031220231021,3,312,1,562,64,PUNT,1,437,55,PUNT,3,9,125,0
0428031220231021,4,428,1,437,80,PUNT,1,316,83,PUNT,3,-3,121,0
0428031220231021,5,312,1,316,81,PUNT,1,256,78,PUNT,3,3,60,0
0428031220231021,6,428,1,256,70,PUNT,1,17,25,FIELD GOAL,9,45,239,0
0428031220231021,7,312,1,17,75,KICKOFF,2,848,69,PUNT,3,6,69,0
0428031220231021,8,428,2,848,83,PUNT,2,752,79,PUNT,3,4,96,0
0428031220231021,9,312,2,752,63,PUNT,2,744,68,FUMBLE,1,-5,8,0
0428031220231021,10,428,2,744,32,FUMBLE,2,629,25,MISSED FIELD GOAL,4,7,115,0
0428031220231021,11,312,2,629,75,MISSED FIELD GOAL,2,403,56,PUNT,6,19,226,0
0428031220231021,12,428,2,403,99,PUNT,2,272,90,PUNT,3,9,131,0
0428031220231021,13,312,2,272,46,PUNT,2,49,0,TOUCHDOWN,6,46,223,1
0428031220231021,14,428,2,43,68,KICKOFF,2,0,61,PUNT,3,7,43,0
0428031220231021,15,428,3,900,90,KICKOFF,3,539,26,FIELD GOAL,13,64,361,0
0428031220231021,16,312,3,532,75,KICKOFF,3,478,75,PUNT,3,0,54,0
0428031220231021,17,428,3,478,82,PUNT,3,278,66,PUNT,6,16,200,0
0428031220231021,18,312,3,278,83,PUNT,3,234,89,FUMBLE,2,-6,44,0
0428031220231021,19,428,3,234,11,FUMBLE,3,145,10,FIELD GOAL,4,1,89,1
0428031220231021,20,312,3,145,75,KICKOFF,3,90,72,PUNT,3,3,55,0
0428031220231021,21,428,3,90,73,PUNT,4,772,42,PUNT,9,31,218,0
0428031220231021,22,312,4,772,76,PUNT,4,717,73,PUNT,3,3,55,0
0428031220231021,23,428,4,717,73,PUNT,4,513,13,FIELD GOAL,7,60,204,1
0428031220231021,24,312,4,513,75,KICKOFF,4,417,93,PUNT,3,-18,96,0
0428031220231021,25,428,4,417,47,PUNT,4,275,43,PUNT,3,4,142,0
0428031220231021,26,312,4,275,86,PUNT,4,119,59,PUNT,7,27,156,0
0428031220231021,27,428,4,119,87,PUNT,4,92,83,PUNT,3,4,27,0
0428031220231021,28,312,4,92,54,PUNT,4,60,61,INTERCEPTION,3,-7,32,0
0428031220231021,29,428,4,60,56,INTERCEPTION,4,0,62,END OF HALF,2,-6,60,0
0725036520231021,1,365,1,900,75,KICKOFF,1,725,0,TOUCHDOWN,8,75,175,1
0725036520231021,2,725,1,725,75,KICKOFF,1,583,68,PUNT,3,7,142,0
0725036520231021,3,365,1,583,90,PUNT,1,541,85,PUNT,3,5,42,0
0725036520231021,4,725,1,541,56,PUNT,1,378,50,PUNT,5,6,163,0
0725036520231021,5,365,1,378,92,PUNT,1,326,0,TOUCHDOWN,2,92,52,0
0725036520231021,6,725,1,326,75,KICKOFF,1,35,45,INTERCEPTION,8,30,291,0
0725036520231021,7,365,1,35,33,INTERCEPTION,2,862,0,TOUCHDOWN,3,33,73,1
0725036520231021,8,725,2,862,75,KICKOFF,2,688,63,FUMBLE,5,12,174,0
0725036520231021,9,365,2,688,37,FUMBLE,2,548,0,TOUCHDOWN,5,37,140,1
0725036520231021,10,725,2,548,75,KICKOFF,2,301,59,DOWNS,7,16,247,0
0725036520231021,11,365,2,301,41,DOWNS,2,139,17,FIELD GOAL,7,24,162,1
0725036520231021,12,725,2,139,75,KICKOFF,2,84,76,PUNT,3,-1,55,0
0725036520231021,13,365,2,84,72,PUNT,2,57,0,TOUCHDOWN,3,72,27,0
0725036520231021,14,725,2,57,65,KICKOFF,2,0,45,INTERCEPTION,3,20,57,0
0725036520231021,15,725,3,900,75,KICKOFF,3,629,28,DOWNS,8,47,271,0
0725036520231021,16,365,3,629,72,DOWNS,3,547,0,TOUCHDOWN,4,72,82,0
0725036520231021,17,725,3,547,75,KICKOFF,3,433,64,INTERCEPTION,4,11,114,0
0725036520231021,18,365,3,433,35,INTERCEPTION,3,108,15,FIELD GOAL,11,20,325,1
0725036520231021,19,725,3,108,75,KICKOFF,4,780,40,DOWNS,8,35,228,0
0725036520231021,20,365,4,780,60,DOWNS,4,280,0,TOUCHDOWN,13,60,500,1
0725036520231021,21,725,4,280,75,KICKOFF,4,153,70,PUNT,3,5,127,0
0725036520231021,22,365,4,153,70,PUNT,4,40,0,TOUCHDOWN,3,70,113,0
0725036520231021,23,725,4,40,75,KICKOFF,4,0,70,END OF HALF,1,5,40,0
0128052220231021,1,128,1,900,75,KICKOFF,1,843,70,PUNT,3,5,57,0
0128052220231021,2,522,1,843,55,PUNT,1,781,59,PUNT,3,-4,62,0
0128052220231021,3,128,1,781,88,PUNT,1,675,89,PUNT,3,-1,106,0
0128052220231021,4,522,1,675,40,PUNT,1,580,20,MISSED FIELD GOAL,6,20,95,1
0128052220231021,5,128,1,580,80,MISSED FIELD GOAL,1,519,80,PUNT,3,0,61,0
0128052220231021,6,522,1,519,45,PUNT,1,468,0,TOUCHDOWN,3,45,51,0
0128052220231021,7,128,1,463,86,KICKOFF,1,346,82,PUNT,3,4,117,0
0128052220231021,8,522,1,346,52,PUNT,1,53,26,MISSED FIELD GOAL,12,26,293,1
0128052220231021,9,128,1,53,74,MISSED FIELD GOAL,2,709,0,TOUCHDOWN,10,74,244,1
0128052220231021,10,522,2,709,75,KICKOFF,2,605,54,PUNT,5,21,104,0
0128052220231021,11,128,2,605,80,PUNT,2,241,4,FIELD GOAL,12,76,364,1
0128052220231021,12,522,2,235,75,KICKOFF,2,111,0,TOUCHDOWN,8,75,124,0
0128052220231021,13,128,2,103,86,KICKOFF,2,84,0,TOUCHDOWN,2,86,19,0
0128052220231021,14,522,2,77,74,KICKOFF,2,0,7,FIELD GOAL,7,67,77,1
0128052220231021,15,522,3,900,75,KICKOFF,3,800,53,INTERCEPTION,5,22,100,0
0128052220231021,16,128,3,800,33,INTERCEPTION,3,711,31,FIELD GOAL,4,2,89,0
0128052220231021,17,522,3,711,75,KICKOFF,3,586,61,PUNT,5,14,125,0
0128052220231021,18,128,3,586,87,PUNT,3,328,30,FIELD GOAL,10,57,258,0
0128052220231021,19,522,3,328,75,KICKOFF,3,221,66,PUNT,3,9,107,0
0128052220231021,20,128,3,221,86,PUNT,3,46,49,PUNT,8,37,175,0
0128052220231021,21,522,3,46,92,PUNT,4,781,60,PUNT,9,32,165,0
0128052220231021,22,128,4,781,84,PUNT,4,691,83,PUNT,3,1,90,0
0128052220231021,23,522,4,691,65,PUNT,4,556,0,TOUCHDOWN,9,65,135,1
0128052220231021,24,128,4,556,75,KICKOFF,4,450,67,PUNT,4,8,106,0
0128052220231021,25,522,4,450,80,PUNT,4,193,0,TOUCHDOWN,9,80,257,0
0128052220231021,26,128,4,193,75,KICKOFF,4,76,0,TOUCHDOWN,9,75,117,1
0128052220231021,27,522,4,73,47,KICKOFF,4,0,51,END OF HALF,3,-4,73,0
0433003720231021,1,37,1,900,75,KICKOFF,1,662,52,DOWNS,7,23,238,0
0433003720231021,2,433,1,662,48,DOWNS,1,295,0,TOUCHDOWN,9,48,367,1
0433003720231021,3,37,1,295,75,KICKOFF,1,179,0,TOUCHDOWN,5,75,116,0
0433003720231021,4,433,1,179,75,KICKOFF,1,24,0,TOUCHDOWN,6,75,155,0
0433003720231021,5,37,1,24,75,KICKOFF,2,860,69,PUNT,3,6,64,0
0433003720231021,6,433,2,860,70,PUNT,2,806,60,INTERCEPTION,3,10,54,0
0433003720231021,7,37,2,806,24,INTERCEPTION,2,704,0,TOUCHDOWN,4,24,102,1
0433003720231021,8,433,2,704,75,KICKOFF,2,640,68,PUNT,3,7,64,0
0433003720231021,9,37,2,640,82,PUNT,2,514,76,PUNT,3,6,126,0
0433003720231021,10,433,2,514,67,PUNT,2,257,10,INTERCEPTION,11,57,257,1
0433003720231021,11,37,2,257,95,INTERCEPTION,2,141,92,PUNT,3,3,116,0
0433003720231021,12,433,2,141,72,PUNT,2,61,57,PUNT,5,15,80,0
0433003720231021,13,37,2,61,55,PUNT,2,54,55,INTERCEPTION,1,0,7,0
0433003720231021,14,433,2,54,88,INTERCEPTION,2,0,80,END OF HALF,2,8,54,0
0433003720231021,15,433,3,900,75,KICKOFF,3,723,35,DOWNS,6,40,177,0
0433003720231021,16,37,3,723,65,DOWNS,3,612,66,PUNT,3,-1,111,0
0433003720231021,17,433,3,612,80,PUNT,3,556,75,PUNT,3,5,56,0
0433003720231021,18,37,3,556,67,PUNT,3,442,58,PUNT,3,9,114,0
0433003720231021,19,433,3,442,90,PUNT,3,323,87,PUNT,3,3,119,0
0433003720231021,20,37,3,323,51,PUNT,3,152,45,PUNT,5,6,171,0
0433003720231021,21,433,3,152,90,PUNT,3,0,0,TOUCHDOWN,8,90,152,1
0433003720231021,22,37,4,900,75,KICKOFF,4,779,68,PUNT,3,7,121,0
0433003720231021,23,433,4,779,68,PUNT,4,471,0,TOUCHDOWN,9,68,308,1
0433003720231021,24,37,4,471,75,KICKOFF,4,300,27,INTERCEPTION,8,48,171,0
0433003720231021,25,433,4,300,80,INTERCEPTION,4,154,80,PUNT,3,0,146,0
0433003720231021,26,37,4,154,67,PUNT,4,56,0,TOUCHDOWN,8,67,98,1
0433003720231021,27,433,4,54,47,KICKOFF,4,0,49,END OF HALF,2,-2,54,0
0027052320231021,1,27,1,900,75,KICKOFF,1,583,39,PUNT,9,36,317,0
0027052320231021,2,523,1,583,88,PUNT,1,466,87,PUNT,3,1,117,0
0027052320231021,3,27,1,466,46,PUNT,1,239,0,TOUCHDOWN,7,46,227,1
0027052320231021,4,523,1,232,87,KICKOFF,2,782,0,TOUCHDOWN,12,87,350,1
0027052320231021,5,27,2,778,76,KICKOFF,2,686,60,PUNT,4,16,92,0
0027052320231021,6,523,2,686,78,PUNT,2,603,76,PUNT,3,2,83,0
0027052320231021,7,27,2,603,70,PUNT,2,254,0,TOUCHDOWN,10,70,349,1
0027052320231021,8,523,2,248,92,KICKOFF,2,87,0,TOUCHDOWN,5,92,161,1
0027052320231021,9,27,2,82,75,KICKOFF,2,45,66,PUNT,3,9,37,0
0027052320231021,10,523,2,45,65,PUNT,2,0,30,FIELD GOAL,6,35,45,0
0027052320231021,11,523,3,900,75,KICKOFF,3,654,29,FIELD GOAL,9,46,246,0
0027052320231021,12,27,3,647,60,KICKOFF,3,243,0,TOUCHDOWN,13,60,404,1
0027052320231021,13,523,3,243,75,KICKOFF,3,82,62,PUNT,5,13,161,0
0027052320231021,14,27,3,82,99,PUNT,4,775,63,PUNT,7,36,207,0
0027052320231021,15,523,4,775,72,PUNT,4,720,68,PUNT,3,4,55,0
0027052320231021,16,27,4,720,70,PUNT,4,555,51,PUNT,5,19,165,0
0027052320231021,17,523,4,555,85,PUNT,4,290,75,PUNT,9,10,265,0
0027052320231021,18,27,4,290,66,PUNT,4,226,62,PUNT,3,4,64,0
0027052320231021,19,523,4,226,69,PUNT,4,48,0,TOUCHDOWN,11,69,178,1
0027052320231021,20,27,4,43,79,KICKOFF,4,0,23,END OF HALF,7,56,43,0
0706022920231021,1,706,1,900,75,KICKOFF,1,583,0,TOUCHDOWN,14,75,317,1
0706022920231021,2,229,1,583,75,KICKOFF,1,380,19,FIELD GOAL,11,56,203,1
0706022920231021,3,706,1,380,75,KICKOFF,1,346,65,INTERCEPTION,2,10,34,0
0706022920231021,4,229,1,346,74,INTERCEPTION,1,73,55,PUNT,9,19,273,0
0706022920231021,5,706,1,73,87,PUNT,1,23,91,INTERCEPTION,3,-4,50,0
0706022920231021,6,706,1,23,75,KICKOFF,2,711,17,FIELD GOAL,9,58,212,1
0706022920231021,7,229,2,711,75,KICKOFF,2,631,43,INTERCEPTION,4,32,80,0
0706022920231021,8,706,2,631,65,INTERCEPTION,2,407,0,TOUCHDOWN,9,65,224,1
0706022920231021,9,229,2,407,75,KICKOFF,2,177,51,PUNT,10,24,230,0
0706022920231021,10,706,2,177,88,PUNT,2,100,69,PUNT,4,19,77,0
0706022920231021,11,229,2,100,83,PUNT,2,26,94,PUNT,3,-11,74,0
0706022920231021,12,706,2,26,37,PUNT,2,0,20,FIELD GOAL,4,17,26,1
0706022920231021,13,229,3,900,75,KICKOFF,3,789,62,PUNT,5,13,111,0
0706022920231021,14,706,3,789,91,PUNT,3,706,88,PUNT,3,3,83,0
0706022920231021,15,229,3,706,62,PUNT,3,644,56,PUNT,2,6,62,0
0706022920231021,16,706,3,644,77,PUNT,3,496,0,TOUCHDOWN,6,77,148,0
0706022920231021,17,229,3,496,75,KICKOFF,3,381,79,PUNT,3,-4,115,0
0706022920231021,18,706,3,381,50,PUNT,3,120,41,PUNT,6,9,261,0
0706022920231021,19,229,3,120,97,PUNT,3,84,100,SAFETY,2,-3,36,0
0706022920231021,20,706,3,78,70,KICKOFF,4,775,51,FUMBLE,6,19,203,0
0706022920231021,21,229,4,775,49,FUMBLE,4,736,48,INTERCEPTION,2,1,39,0
0706022920231021,22,706,4,736,93,INTERCEPTION,4,445,45,PUNT,9,48,291,0
0706022920231021,23,229,4,445,82,PUNT,4,353,74,DOWNS,5,8,92,0
0706022920231021,24,706,4,353,26,DOWNS,4,152,0,TOUCHDOWN,6,26,201,1
0706022920231021,25,229,4,144,71,KICKOFF,4,0,40,END OF HALF,6,31,144,0
0472036620231024,1,366,1,900,75,KICKOFF,1,747,52,PUNT,4,23,153,0
0472036620231024,2,472,1,747,87,PUNT,1,669,79,PUNT,3,8,78,0
0472036620231024,3,366,1,669,63,PUNT,1,480,25,FIELD GOAL,5,38,189,1
0472036620231024,4,472,1,480,75,KICKOFF,1,358,66,PUNT,3,9,122,0
0472036620231024,5,366,1,358,72,PUNT,2,896,0,TOUCHDOWN,12,72,362,1
0472036620231024,6,472,2,896,75,KICKOFF,2,701,30,FIELD GOAL,6,45,195,0
0472036620231024,7,366,2,701,75,KICKOFF,2,407,0,TOUCHDOWN,12,75,294,1
0472036620231024,8,472,2,407,75,KICKOFF,2,111,0,TOUCHDOWN,8,75,296,1
0472036620231024,9,366,2,111,75,KICKOFF,2,6,29,MISSED FIELD GOAL,9,46,105,0
0472036620231024,10,472,2,6,71,MISSED FIELD GOAL,2,0,71,END OF HALF,1,0,6,0
0472036620231024,11,472,3,900,75,KICKOFF,3,385,0,TOUCHDOWN,15,75,515,1
0472036620231024,12,366,3,380,78,KICKOFF,3,327,93,FUMBLE,2,-15,53,0
0472036620231024,13,472,3,327,7,FUMBLE,3,299,0,TOUCHDOWN,2,7,28,1
0472036620231024,14,366,3,290,55,KICKOFF,3,13,0,TOUCHDOWN,8,55,277,1
0472036620231024,15,472,3,13,75,KICKOFF,4,724,42,DOWNS,9,33,189,0
0472036620231024,16,366,4,724,58,DOWNS,4,632,55,PUNT,3,3,92,0
0472036620231024,17,472,4,632,95,PUNT,4,316,14,FIELD GOAL,10,81,316,1
0472036620231024,18,366,4,309,74,KICKOFF,4,149,34,FUMBLE,8,40,160,0
0472036620231024,19,472,4,149,66,FUMBLE,4,129,64,PUNT,3,2,20,0
0472036620231024,20,366,4,129,64,PUNT,4,25,45,DOWNS,8,19,104,0
0472036620231024,21,472,4,25,55,DOWNS,4,0,70,END OF HALF,1,-15,25,0
0355077220231024,1,772,1,900,75,KICKOFF,1,535,0,TOUCHDOWN,13,75,365,1
0355077220231024,2,355,1,535,75,KICKOFF,1,374,0,TOUCHDOWN,7,75,161,1
0355077220231024,3,772,1,374,65,KICKOFF,1,262,47,PUNT,6,18,112,0
0355077220231024,4,355,1,262,92,PUNT,1,31,74,PUNT,7,18,231,0
0355077220231024,5,772,1,31,63,PUNT,2,759,8,FIELD GOAL,9,55,172,1
0355077220231024,6,355,2,759,75,POSSESSION,2,512,0,TOUCHDOWN,8,75,247,0
0355077220231024,7,772,2,512,75,KICKOFF,2,170,18,MISSED FIELD GOAL,11,57,342,1
0355077220231024,8,355,2,170,80,MISSED FIELD GOAL,2,73,70,PUNT,5,10,97,0
0355077220231024,9,772,2,73,61,PUNT,2,44,30,INTERCEPTION,4,31,29,0
0355077220231024,10,355,2,44,80,INTERCEPTION,2,0,78,END OF HALF,1,2,44,0
0355077220231024,11,355,3,900,75,KICKOFF,3,801,68,PUNT,3,7,99,0
0355077220231024,12,772,3,801,65,PUNT,3,726,58,PUNT,3,7,75,0
0355077220231024,13,355,3,726,83,PUNT,3,471,0,TOUCHDOWN,9,83,255,1
0355077220231024,14,772,3,471,75,KICKOFF,3,263,50,PUNT,7,25,208,0
0355077220231024,15,355,3,263,80,PUNT,4,861,0,TOUCHDOWN,10,80,302,1
0355077220231024,16,772,4,861,75,KICKOFF,4,684,0,TOUCHDOWN,8,75,177,0
0355077220231024,17,355,4,684,75,KICKOFF,4,520,0,TOUCHDOWN,6,75,164,1
0355077220231024,18,772,4,521,63,KICKOFF,4,512,0,TOUCHDOWN,1,63,9,0
0355077220231024,19,355,4,512,75,KICKOFF,4,258,0,TOUCHDOWN,9,75,254,0
0355077220231024,20,772,4,253,78,KICKOFF,4,133,0,TOUCHDOWN,6,78,120,1
0355077220231024,21,355,4,128,38,KICKOFF,4,0,29,END OF HALF,4,9,128,0
0704062420231025,1,624,1,900,75,KICKOFF,1,734,50,PUNT,8,25,166,0
0704062420231025,2,704,1,734,85,PUNT,1,665,80,PUNT,3,5,69,0
0704062420231025,3,624,1,665,65,PUNT,1,384,0,TOUCHDOWN,11,65,281,0
0704062420231025,4,704,1,384,65,KICKOFF,2,894,0,TOUCHDOWN,13,65,390,1
0704062420231025,5,624,2,894,75,KICKOFF,2,592,0,TOUCHDOWN,12,75,302,1
0704062420231025,6,704,2,592,88,KICKOFF,2,165,5,FIELD GOAL,13,83,427,1
0704062420231025,7,624,2,165,65,KICKOFF,2,44,0,TOUCHDOWN,8,65,121,1
0704062420231025,8,704,2,44,75,KICKOFF,2,0,26,FIELD GOAL,5,49,44,0
0704062420231025,9,704,3,900,75,KICKOFF,3,776,78,PUNT,3,-3,124,0
0704062420231025,10,624,3,776,45,PUNT,3,645,5,FIELD GOAL,8,40,131,1
0704062420231025,11,704,3,639,56,KICKOFF,3,520,48,DOWNS,4,8,119,0
0704062420231025,12,624,3,520,37,DOWNS,3,374,14,FIELD GOAL,6,23,146,1
0704062420231025,13,704,3,367,68,KICKOFF,3,67,0,TOUCHDOWN,10,68,300,1
0704062420231025,14,624,3,2,76,KICKOFF,4,853,55,PUNT,5,21,49,0
0704062420231025,15,704,4,853,80,PUNT,4,685,0,TOUCHDOWN,5,80,168,0
0704062420231025,16,624,4,685,88,KICKOFF,4,603,88,INTERCEPTION,3,0,82,0
0704062420231025,17,704,4,603,1,INTERCEPTION,4,597,0,TOUCHDOWN,1,1,6,1
0704062420231025,18,624,4,597,75,KICKOFF,4,549,74,PUNT,3,1,48,0
0704062420231025,19,704,4,549,65,PUNT,4,498,65,INTERCEPTION,2,0,51,0
0704062420231025,20,624,4,498,37,INTERCEPTION,4,362,0,TOUCHDOWN,5,37,136,1
0704062420231025,21,704,4,362,75,KICKOFF,4,217,69,PUNT,3,6,145,0
0704062420231025,22,624,4,217,84,PUNT,4,65,75,PUNT,5,9,152,0
0704062420231025,23,704,4,65,56,PUNT,4,3,15,FIELD GOAL,3,41,62,1
0704062420231025,24,624,4,1,70,KICKOFF,4,0,70,END OF HALF,1,0,1,0
0315023120231025,1,231,1,896,85,KICKOFF,1,700,81,PUNT,5,4,196,0
0315023120231025,2,315,1,700,60,PUNT,1,557,0,TOUCHDOWN,6,60,143,1
0315023120231025,3,231,1,551,73,KICKOFF,1,465,78,PUNT,3,-5,86,0
0315023120231025,4,315,1,465,61,PUNT,1,383,0,TOUCHDOWN,5,61,82,0
0315023120231025,5,231,1,383,75,KICKOFF,1,334,72,PUNT,3,3,49,0
0315023120231025,6,315,1,334,60,PUNT,1,74,0,TOUCHDOWN,9,60,260,1
0315023120231025,7,231,1,74,75,KICKOFF,2,847,76,PUNT,3,-1,127,0
0315023120231025,8,315,2,847,64,PUNT,2,690,56,PUNT,5,8,157,0
0315023120231025,9,231,2,690,80,PUNT,2,433,32,FIELD GOAL,10,48,257,0
0315023120231025,10,315,2,433,75,KICKOFF,2,372,58,PUNT,4,17,61,0
0315023120231025,11,231,2,372,72,PUNT,2,297,71,PUNT,3,1,75,0
0315023120231025,12,315,2,297,83,PUNT,2,151,64,PUNT,6,19,146,0
0315023120231025,13,231,2,151,65,PUNT,2,88,67,PUNT,3,-2,63,0
0315023120231025,14,315,2,88,74,PUNT,2,5,10,FIELD GOAL,7,64,83,1
0315023120231025,15,231,2,4,89,KICKOFF,2,0,90,END OF HALF,1,-1,4,0
0315023120231025,16,315,3,900,75,KICKOFF,3,787,65,PUNT,7,10,113,0
0315023120231025,17,231,3,787,82,PUNT,3,779,73,FUMBLE,1,9,8,0
0315023120231025,18,315,3,779,20,FUMBLE,3,743,19,FIELD GOAL,4,1,36,1
0315023120231025,19,231,3,738,72,KICKOFF,3,572,0,TOUCHDOWN,6,72,166,1
0315023120231025,20,315,3,572,75,KICKOFF,3,480,75,PUNT,3,0,92,0
0315023120231025,21,231,3,480,58,PUNT,3,149,0,TOUCHDOWN,11,58,331,1
0315023120231025,22,315,3,149,75,KICKOFF,3,17,58,PUNT,5,17,132,0
0315023120231025,23,231,3,17,91,PUNT,4,724,62,PUNT,7,29,193,0
0315023120231025,24,315,4,724,48,PUNT,4,648,0,TOUCHDOWN,3,48,76,1
0315023120231025,25,231,4,648,75,KICKOFF,4,479,61,DOWNS,8,14,169,0
0315023120231025,26,315,4,479,39,DOWNS,4,280,0,TOUCHDOWN,8,39,199,1
0315023120231025,27,231,4,280,75,KICKOFF,4,173,66,DOWNS,4,9,107,0
0315023120231025,28,315,4,173,34,DOWNS,4,36,28,DOWNS,4,6,137,0
0315023120231025,29,231,4,36,72,DOWNS,4,0,73,END OF HALF,1,-1,36,0
0688074220231026,1,688,1,900,75,KICKOFF,1,830,86,PUNT,3,-11,70,0
0688074220231026,2,742,1,830,51,PUNT,1,682,26,FIELD GOAL,7,25,148,0
0688074220231026,3,688,1,682,75,KICKOFF,1,616,73,PUNT,3,2,66,0
0688074220231026,4,742,1,616,68,PUNT,1,360,0,TOUCHDOWN,10,68,256,1
0688074220231026,5,688,1,355,76,KICKOFF,1,271,69,PUNT,3,7,84,0
0688074220231026,6,742,1,271,29,PUNT,1,117,14,FIELD GOAL,6,15,154,1
0688074220231026,7,688,1,117,75,KICKOFF,1,30,79,PUNT,3,-4,87,0
0688074220231026,8,742,1,30,75,PUNT,2,694,22,FIELD GOAL,9,53,236,1
0688074220231026,9,688,2,694,75,KICKOFF,2,580,56,PUNT,4,19,114,0
0688074220231026,10,742,2,580,93,PUNT,2,433,0,TOUCHDOWN,6,93,147,0
0688074220231026,11,688,2,433,75,KICKOFF,2,258,25,FIELD GOAL,8,50,175,0
0688074220231026,12,742,2,258,75,KICKOFF,2,94,0,TOUCHDOWN,6,75,164,1
0688074220231026,13,688,2,94,75,KICKOFF,2,39,81,PUNT,3,-6,55,0
0688074220231026,14,742,2,39,85,PUNT,2,3,78,PUNT,4,7,36,0
0688074220231026,15,688,2,3,59,PUNT,2,0,56,END OF HALF,1,3,3,0
0688074220231026,16,742,3,900,75,KICKOFF,3,799,52,PUNT,4,23,101,0
0688074220231026,17,688,3,799,90,PUNT,3,777,100,SAFETY,1,-10,22,0
0688074220231026,18,742,3,769,54,KICKOFF,3,664,55,PUNT,3,-1,105,0
0688074220231026,19,688,3,664,80,PUNT,3,461,0,TOUCHDOWN,9,80,203,1
0688074220231026,20,742,3,461,75,KICKOFF,3,8,7,FIELD GOAL,12,68,453,1
0688074220231026,21,688,3,8,75,KICKOFF,4,816,75,PUNT,3,0,92,0
0688074220231026,22,742,4,816,65,PUNT,4,467,13,FIELD GOAL,9,52,349,1
0688074220231026,23,688,4,467,75,KICKOFF,4,345,75,PUNT,3,0,122,0
0688074220231026,24,742,4,345,73,PUNT,4,0,38,END OF HALF,8,35,345,0
0229045820231027,1,458,1,900,75,KICKOFF,1,526,17,FIELD GOAL,13,58,374,1
0229045820231027,2,229,1,526,75,KICKOFF,1,413,0,TOUCHDOWN,6,75,113,1
0229045820231027,3,458,1,413,75,KICKOFF,1,44,41,DOWNS,11,34,369,0
0229045820231027,4,229,1,44,59,DOWNS,2,795,0,TOUCHDOWN,6,59,149,0
0229045820231027,5,458,2,795,75,KICKOFF,2,500,26,FIELD GOAL,10,49,295,0
0229045820231027,6,229,2,500,75,KICKOFF,2,424,72,PUNT,3,3,76,0
0229045820231027,7,458,2,424,64,PUNT,2,259,48,PUNT,4,16,165,0
0229045820231027,8,229,2,259,94,PUNT,2,63,0,TOUCHDOWN,10,94,196,0
0229045820231027,9,458,2,63,75,KICKOFF,2,10,73,PUNT,3,2,53,0
0229045820231027,10,229,2,10,66,PUNT,2,0,63,END OF HALF,2,3,10,0
0229045820231027,11,229,3,900,57,KICKOFF,3,826,0,TOUCHDOWN,3,57,74,1
0229045820231027,12,458,3,826,45,KICKOFF,3,636,0,TOUCHDOWN,6,45,190,1
0229045820231027,13,229,3,636,97,KICKOFF,3,574,88,PUNT,3,9,62,0
0229045820231027,14,458,3,574,53,PUNT,3,381,26,FIELD GOAL,7,27,193,1
0229045820231027,15,229,3,381,75,KICKOFF,3,98,20,FIELD GOAL,10,55,283,1
0229045820231027,16,458,3,98,75,KICKOFF,4,849,70,PUNT,6,5,149,0
0229045820231027,17,229,4,849,61,PUNT,4,730,54,PUNT,3,7,119,0
0229045820231027,18,458,4,730,88,PUNT,4,641,90,PUNT,3,-2,89,0
0229045820231027,19,229,4,641,41,PUNT,4,615,33,INTERCEPTION,3,8,26,0
0229045820231027,20,458,4,615,75,INTERCEPTION,4,315,65,DOWNS,12,10,300,0
0229045820231027,21,229,4,315,35,DOWNS,4,132,0,TOUCHDOWN,5,35,183,1
0229045820231027,22,458,4,132,79,KICKOFF,4,0,3,END OF HALF,11,76,132,0
0311005120231028,1,51,1,900,74,KICKOFF,1,813,61,PUNT,4,13,87,0
0311005120231028,2,311,1,813,55,PUNT,1,716,0,TOUCHDOWN,4,55,97,1
0311005120231028,3,51,1,716,75,KICKOFF,1,555,54,PUNT,6,21,161,0
0311005120231028,4,311,1,555,93,PUNT,1,340,33,FUMBLE,8,60,215,0
0311005120231028,5,51,1,340,67,FUMBLE,1,106,34,DOWNS,7,33,234,0
0311005120231028,6,311,1,106,66,DOWNS,2,759,24,FIELD GOAL,9,42,247,0
0311005120231028,7,51,2,759,75,KICKOFF,2,576,48,INTERCEPTION,7,27,183,0
0311005120231028,8,311,2,576,93,INTERCEPTION,2,400,75,PUNT,6,18,176,0
0311005120231028,9,51,2,400,69,PUNT,2,358,73,FUMBLE,2,-4,42,0
